Age,StateProvinceCode,CustomerLifetimeSpend,Customer1YearSpend,Customer3YearSpend,ThreeYearVisitCount,SkiLoyaltyIndexRating,FrontRangeMarket,CustId,Spend_Winter_2010,Spend_Winter_2011,Spend_Winter_2012,Spend_Winter_2013,Spend_Winter_2014,Spend_Winter_2015,Household1YearSpend,Household3YearSpend,HouseholdLifetimeSpend,NumberOfHouseholdMembers,NumberOfAdults,NumberOfChildren,Pass_Winter_2010,Pass_Winter_2011,Pass_Winter_2012,Pass_Winter_2013,Pass_Winter_2014,Pass_Winter_2015,January_15,February_15,March_15,April_15,November_14,December_14,Ski_Resort1_2014_2015,Ski_Resort2_2014_2015,Ski_Resort3_2014_2015,Ski_Resort4_2014_2015,Ski_Resort5_2014_2015
28,CO,2145.3,858.00,2115.30,20,10.00,1,3534816,0.00,0.00,0.00,0.00,0.00,0.00,1457.00,2714.30,2714.30,5,5,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,2,0,2
69,CO,1899.41,.00,1899.41,8,10.00,1,3534821,0.00,0.00,0.00,0.00,69.00,0.00,0.00,1899.41,1899.41,2,1,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,3
48,CO,2806.68,1646.00,2806.68,16,6.62,1,3553199,0.00,0.00,0.00,0.00,0.00,0.00,1660.13,2820.81,2820.81,4,2,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0
29,CO,982,.00,982.00,5,0.00,1,3553281,0.00,0.00,0.00,0.00,441.00,0.00,0.00,982.00,982.00,1,1,0,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,5
39,CO,1116,469.00,1116.00,9,8.23,1,3553283,0.00,0.00,0.00,0.00,69.00,0.00,469.00,1116.00,1116.00,1,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2
49,CO,550.88,.00,550.88,3,10.00,1,3553288,0.00,0.00,0.00,99.00,0.00,0.00,624.34,1076.22,1175.22,2,2,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,4
58,CO,644.34,179.00,644.34,2,0.00,1,3553299,0.00,0.00,0.00,0.00,0.00,179.00,179.00,644.34,644.34,3,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2
20,CO,1329.92,459.00,1329.92,8,10.00,1,3535273,0.00,0.00,0.00,0.00,69.00,0.00,459.00,1329.92,1329.92,2,2,0,0,0,0,0,1,1,5,2,3,0,0,4,0,0,0,0,14
27,CO,871.63,100.18,871.63,9,0.00,1,3535309,0.00,0.00,0.00,0.00,0.00,69.00,968.18,2212.17,2212.17,5,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
47,CO,2219.46,.00,2219.46,12,6.52,0,3535734,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2377.83,2377.83,5,4,1,0,0,0,0,1,0,2,2,1,0,1,1,0,0,0,0,7
22,CO,1016.84,479.84,1016.84,11,7.77,1,3535850,0.00,0.00,0.00,0.00,69.00,0.00,1078.84,1615.84,1615.84,6,6,0,0,0,0,0,1,1,0,4,0,0,0,3,0,0,0,0,7
27,CO,1028.83,442.29,1028.83,4,0.00,1,3553765,0.00,0.00,0.00,0.00,100.00,0.00,442.29,1028.83,1028.83,1,1,0,0,0,0,0,1,1,0,0,3,0,1,0,0,0,2,0,2
30,CO,1211.53,612.00,1211.53,7,0.00,1,3553808,0.00,0.00,0.00,0.00,0.00,158.00,612.00,1211.53,1211.53,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,2
25,CO,1063,399.00,1063.00,5,0.00,0,3553908,0.00,0.00,0.00,0.00,118.00,0.00,399.00,1063.00,1063.00,1,1,0,0,0,0,0,1,1,1,3,1,1,5,1,0,0,0,0,12
32,CO,1082.47,84.53,1082.47,6,0.00,1,3553990,0.00,0.00,0.00,0.00,138.00,0.00,84.53,1082.47,1082.47,1,1,0,0,0,0,0,1,0,8,2,0,0,0,2,0,0,0,0,12
50,CO,8701.86,1155.00,5125.86,70,10.00,0,3537152,0.00,0.00,0.00,79.00,526.00,0.00,8320.52,14720.60,16342.60,10,6,4,0,1,1,1,1,1,3,3,5,0,0,3,0,0,14,0,0
29,CO,3643,3147.00,3643.00,9,0.00,0,3537161,0.00,0.00,0.00,0.00,0.00,0.00,3147.00,3643.00,3643.00,1,1,0,0,0,0,0,0,1,14,9,13,6,4,9,0,0,55,0,0
57,CO,16220.47,4524.69,9014.05,52,10.00,1,3537163,0.00,0.00,0.00,316.00,316.00,1748.00,4524.69,9843.16,10084.58,11,10,1,0,1,1,1,1,1,5,0,5,1,0,0,0,0,11,0,0
41,CO,7255.12,1049.00,3291.12,13,0.00,0,3537170,0.00,0.00,0.00,0.00,0.00,0.00,1049.00,3291.12,3390.12,1,1,0,0,1,1,1,1,1,2,7,2,0,0,2,0,0,13,0,0
39,CO,1142,128.00,1142.00,7,3.70,1,3542954,0.00,0.00,0.00,0.00,477.00,537.00,128.00,1934.01,1934.01,4,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3
64,CO,819.82,179.00,351.82,3,7.19,1,3542968,149.00,0.00,0.00,159.00,159.00,179.00,333.00,684.82,684.82,2,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3
53,CO,3973.61,1260.27,3418.61,22,9.05,1,3554928,0.00,0.00,396.00,0.00,362.25,0.00,1398.80,3582.14,4137.14,3,2,1,0,0,0,0,1,1,3,0,3,1,3,3,0,0,0,0,13
31,CO,838,429.00,838.00,6,6.13,1,3554960,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1946.00,1946.00,2,2,0,0,0,0,0,1,1,4,0,4,0,0,0,0,0,6,0,2
27,CO,1689.32,552.10,1689.32,16,0.00,1,3555662,0.00,0.00,0.00,0.00,483.00,0.00,552.10,1689.32,1689.32,1,1,0,0,0,0,0,1,1,9,2,2,0,0,0,0,0,0,0,13
55,CO,1378.66,399.00,1378.66,9,10.00,1,3555821,0.00,0.00,0.00,0.00,138.00,0.00,1197.00,2573.20,2573.20,3,3,0,0,0,0,0,1,1,1,3,0,0,0,1,0,0,0,0,5
43,CO,2683,1280.00,2683.00,13,0.00,1,3555857,0.00,0.00,0.00,0.00,0.00,0.00,1280.00,2719.13,2719.13,6,2,4,0,0,0,0,1,1,2,1,1,0,1,1,0,0,0,0,6
42,CO,796,.00,796.00,5,2.22,1,3545649,0.00,0.00,0.00,0.00,318.00,0.00,0.00,866.73,866.73,4,2,2,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,4
53,CO,2145.74,731.74,2145.74,7,8.79,1,3546366,0.00,0.00,0.00,0.00,1272.00,716.00,731.74,2167.36,2167.36,4,4,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,4
29,CO,1543.6,1201.90,1543.60,9,0.00,1,3546415,0.00,0.00,0.00,0.00,138.00,0.00,1201.90,1787.90,1787.90,1,1,0,0,0,0,0,1,1,3,2,1,0,0,1,0,0,0,0,7
36,CO,1227.74,.00,1227.74,5,0.00,1,3546433,0.00,0.00,0.00,0.00,118.00,0.00,0.00,0.00,0.00,1,1,0,0,0,0,0,1,0,6,3,0,0,1,5,0,0,0,0,15
27,CO,997,439.00,997.00,9,9.38,0,3546601,0.00,0.00,0.00,0.00,159.00,0.00,439.00,997.00,997.00,1,1,0,0,0,0,0,1,1,0,3,0,0,2,1,0,0,5,0,1
29,CO,596.49,.00,596.49,4,10.00,1,3544474,0.00,0.00,0.00,0.00,118.00,0.00,0.00,596.49,596.49,2,1,1,0,0,0,0,1,0,0,1,0,0,5,0,0,0,1,0,5
49,CO,1673,589.00,1673.00,7,8.04,1,3544592,0.00,0.00,0.00,555.00,0.00,0.00,589.00,1673.00,1673.00,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
45,CO,1610,.00,1610.00,7,8.06,1,3544817,0.00,0.00,0.00,0.00,552.00,0.00,0.00,2001.25,2001.25,2,2,0,0,0,0,0,1,0,1,0,11,0,0,0,0,0,0,0,12
50,CO,687.74,88.00,687.74,5,0.00,1,3544842,0.00,0.00,0.00,0.00,0.00,0.00,88.00,687.74,687.74,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
38,CO,2402.4,1536.06,2402.40,11,0.00,1,3544944,0.00,0.00,0.00,0.00,138.00,0.00,3233.06,4660.55,4660.55,5,3,2,0,0,0,0,1,1,5,1,0,0,0,0,0,0,0,0,6
41,CO,2138.79,1667.35,2138.79,13,0.00,1,6212506,0.00,0.00,0.00,0.00,42.00,0.00,1667.35,2138.79,2138.79,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
52,CO,5524,998.00,2014.00,8,7.65,0,1440838,118.00,0.00,0.00,0.00,138.00,0.00,998.00,2044.28,2882.28,4,4,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,2
41,CO,1923,1158.00,1305.00,7,3.68,1,1442645,139.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,3,0,0
43,CO,2861.13,.00,1058.88,19,3.86,1,1442878,0.00,0.00,0.00,150.00,0.00,0.00,1378.00,3921.57,4117.57,4,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
38,CO,789.62,364.14,423.56,68,0.00,0,1443464,0.00,0.00,0.00,0.00,0.00,0.00,399.39,1026.13,1070.59,6,6,0,0,0,0,0,0,1,6,6,4,6,7,12,0,0,0,0,41
46,CO,3280.72,149.00,1207.00,7,10.00,1,1444064,59.00,0.00,0.00,0.00,0.00,149.00,149.00,1207.00,1207.00,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
63,CO,5743.45,508.00,1830.26,38,10.00,1,1444198,0.00,0.00,0.00,59.00,69.00,0.00,538.00,1976.08,2385.08,4,4,0,1,1,1,1,1,1,2,3,2,0,0,0,0,0,3,0,4
42,CO,2819.65,.00,1197.00,3,0.00,1,1444600,236.00,138.00,0.00,0.00,0.00,0.00,0.00,2147.53,2147.53,3,3,0,1,1,1,1,1,0,1,3,2,0,0,0,0,0,0,0,6
45,CO,1858.09,55.00,708.43,47,0.00,0,1444748,20.00,0.00,0.00,0.00,20.00,50.00,88.73,966.43,1837.94,4,4,0,0,0,0,0,1,0,3,3,1,0,0,0,0,0,1,0,6
71,CO,607,.00,188.00,15,0.00,0,1444983,0.00,0.00,0.00,188.00,0.00,0.00,992.82,2162.70,3000.70,2,2,0,0,0,0,1,0,0,2,2,0,1,0,1,0,0,3,0,3
53,CO,1808,199.00,537.00,3,10.00,1,1444998,236.00,138.00,149.00,159.00,179.00,199.00,199.00,537.00,537.00,2,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
57,CO,2889.34,354.00,1366.34,9,10.00,1,1445085,0.00,0.00,237.00,177.00,0.00,0.00,354.00,1366.34,1652.34,4,4,0,0,1,1,1,1,1,3,2,0,0,0,0,0,0,0,0,5
56,CO,7661.75,589.29,6954.75,14,9.46,1,1445165,0.00,149.00,149.00,59.00,268.00,0.00,589.29,6465.75,7103.75,1,1,0,0,0,0,1,0,1,1,1,1,4,0,0,0,0,2,0,5
28,CO,6380.56,277.00,6301.56,20,0.00,1,1445316,0.00,0.00,79.00,388.00,297.00,179.00,461.00,7890.26,7969.26,4,4,0,0,0,0,0,0,0,5,4,2,2,2,3,0,0,0,0,18
53,CO,8630.15,6140.69,6431.25,144,9.56,0,1445352,50.00,0.00,0.00,0.00,0.00,0.00,9166.75,24334.76,27350.00,5,4,1,0,1,0,0,0,0,2,2,4,0,0,2,0,0,0,0,10
33,CO,3477,1118.00,1758.00,6,10.00,1,1445700,0.00,200.00,269.00,200.00,0.00,0.00,1118.00,1758.00,1827.00,1,1,0,1,1,1,1,0,1,0,3,0,1,0,2,0,0,1,0,5
54,CO,7962.02,1334.02,3424.02,35,0.00,1,1445803,0.00,0.00,0.00,0.00,138.00,179.00,1334.02,4912.02,6875.04,5,5,0,0,1,1,1,1,1,11,10,6,3,2,5,0,0,0,0,37
32,CO,1104.66,.00,89.73,12,10.00,1,1445936,59.00,0.00,0.00,0.00,0.00,0.00,878.26,2009.85,2009.85,2,2,0,1,1,0,0,0,0,2,2,0,1,0,4,0,0,0,0,9
43,CO,2637.7,1391.13,2279.70,0,10.00,1,1446420,189.00,169.00,0.00,169.00,199.00,0.00,1465.25,2353.82,2353.82,5,2,3,0,0,0,0,1,1,2,0,1,1,0,0,0,0,2,0,2
41,CO,11614.23,1862.58,5621.73,17,10.00,0,1446654,118.00,15.00,15.00,0.00,0.00,149.00,2462.58,6630.73,7256.73,4,2,2,1,1,1,1,1,1,0,1,1,0,0,7,0,0,0,0,9
43,CO,1559,.00,995.00,6,10.00,1,1446721,165.00,0.00,0.00,0.00,207.00,0.00,0.00,995.00,995.00,3,1,2,1,0,0,0,1,0,0,0,3,2,0,4,0,0,0,0,9
32,CO,1888.7,503.73,1533.70,22,0.00,1,1447557,0.00,276.00,69.00,118.00,0.00,0.00,755.94,2137.18,2635.18,3,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1
14,CO,3533.39,681.39,1528.85,71,8.69,1,1447758,13.33,0.00,0.00,120.00,0.00,0.00,7172.59,14231.74,15773.05,3,1,2,0,0,0,1,0,0,4,3,3,0,0,6,0,0,3,0,13
36,CO,1889.08,655.94,1520.08,13,10.00,1,1448458,0.00,0.00,0.00,0.00,318.00,108.00,655.94,1520.08,1520.08,1,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,3,0,0
47,CO,2790.84,559.00,1005.84,7,7.77,1,1448578,369.00,0.00,0.00,0.00,0.00,0.00,559.00,1164.84,1583.84,3,3,0,1,1,1,1,1,1,4,2,1,0,0,7,0,0,0,0,14
30,CO,1503,.00,219.00,1,10.00,1,1448993,0.00,0.00,0.00,0.00,219.00,0.00,0.00,219.00,219.00,1,1,0,1,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,4
68,CO,2829.18,510.02,1443.18,18,7.87,1,1449210,0.00,0.00,0.00,0.00,0.00,0.00,510.02,1443.18,1512.18,2,2,0,0,1,1,1,1,1,3,1,1,0,0,2,0,0,3,0,4
46,CO,4856.33,700.00,2603.61,15,10.00,1,1449796,0.00,0.00,115.00,0.00,0.00,0.00,1087.03,3092.64,3765.36,6,5,1,0,1,1,1,1,1,4,0,3,0,0,3,0,0,3,0,7
56,CO,1099.21,.00,651.21,2,0.00,1,1450048,0.00,0.00,0.00,0.00,206.00,0.00,0.00,651.21,1099.21,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
41,CO,3838.76,502.73,1437.78,15,7.89,1,1450280,149.00,0.00,227.00,0.00,0.00,0.00,502.73,1437.78,1812.78,2,2,0,0,1,1,1,1,1,1,4,1,0,0,1,0,0,4,0,3
61,CO,3788.75,1908.82,3512.75,36,9.86,0,1450733,0.00,177.00,0.00,79.00,316.00,0.00,2631.90,8538.33,8963.33,9,8,1,0,0,0,1,0,1,2,9,5,4,0,6,0,0,26,0,0
54,CO,6689.18,461.19,3057.28,10,0.00,1,1451299,59.00,0.00,0.00,177.00,138.00,0.00,461.19,3057.28,4358.19,6,6,0,0,1,1,1,1,1,0,1,0,1,0,3,0,0,0,0,5
65,CO,3616.48,656.00,1830.00,13,10.00,1,1451402,0.00,458.00,0.00,357.00,288.00,656.00,681.00,2454.86,3169.26,4,4,0,0,0,0,0,1,0,2,1,3,1,0,1,0,0,3,0,5
21,CO,4015.87,1077.00,1077.00,5,0.00,1,1451751,177.00,207.00,763.00,0.00,0.00,0.00,1077.00,1077.00,1840.00,1,1,0,1,0,1,0,0,1,3,0,2,0,0,3,0,0,0,0,8
46,CO,9374.61,2374.29,4723.01,43,9.32,1,1452067,0.00,0.00,0.00,0.00,138.00,0.00,2427.92,7399.53,8865.84,4,2,2,1,1,1,1,0,1,4,1,3,1,0,1,0,0,0,0,10
46,CO,7265.21,1049.00,3282.57,26,10.00,0,1452903,0.00,118.00,0.00,316.00,0.00,0.00,1085.76,3410.71,3619.64,2,2,0,0,1,1,1,1,1,7,6,5,0,0,0,0,0,18,0,0
50,CO,2623,398.00,1382.00,10,10.00,1,1452970,159.00,407.00,675.00,218.00,427.00,398.00,398.00,1694.56,2693.02,4,4,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,3
40,CO,2040.09,2040.09,2040.09,7,0.00,1,6244860,0.00,0.00,0.00,0.00,0.00,358.00,2150.85,3274.61,3274.61,3,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
24,CO,1019,1019.00,1019.00,2,0.00,0,6254355,0.00,0.00,0.00,0.00,0.00,0.00,1019.00,1019.00,1019.00,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
45,CO,764.24,29.30,764.24,4,0.00,1,6271134,0.00,0.00,0.00,0.00,312.00,0.00,29.30,764.24,764.24,2,1,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,4
26,CO,1308.81,49.00,1308.81,5,0.00,1,6272920,0.00,0.00,0.00,0.00,153.00,0.00,98.00,1357.81,4626.93,3,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2
32,CO,7025.33,1695.97,4672.40,90,10.00,1,1453525,0.00,0.00,0.00,138.00,158.00,0.00,198.00,198.00,198.00,1,1,0,0,0,1,1,1,1,7,8,1,0,0,4,0,0,20,0,0
42,CO,658.99,501.98,560.98,3,10.00,1,1453640,0.00,0.00,69.00,59.00,0.00,0.00,501.98,560.98,658.99,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,3
64,CO,1813,199.00,936.00,19,0.00,1,1454459,59.00,0.00,0.00,159.00,69.00,199.00,1294.11,2812.36,2812.36,4,4,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,4
24,CO,2752.16,1627.34,2146.34,0,10.00,0,1454643,0.00,0.00,0.00,0.00,0.00,0.00,2791.15,4694.93,5010.93,4,4,0,0,0,1,0,1,0,4,1,0,0,0,6,0,0,11,0,0
60,CO,2815.42,498.94,1411.42,14,10.00,1,1455160,118.00,0.00,0.00,0.00,0.00,0.00,1486.94,2558.42,2756.42,5,3,2,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,3
62,CO,1803.81,479.00,1336.81,11,0.00,1,1455430,149.00,169.00,149.00,159.00,138.00,0.00,479.00,1495.81,1644.81,2,2,0,0,0,0,0,1,1,6,2,5,3,0,3,0,0,0,0,19
35,CO,1176,330.00,1017.00,9,0.00,1,1455861,0.00,159.00,0.00,199.00,0.00,0.00,330.00,1017.00,1017.00,1,1,0,0,0,0,0,1,1,2,3,3,0,0,2,0,0,0,0,10
63,CO,2286,252.00,1728.00,18,9.27,1,1456129,0.00,159.00,0.00,129.00,0.00,0.00,277.00,3052.78,3052.78,2,2,0,0,1,0,0,1,1,1,2,0,0,1,0,0,0,0,0,4
46,CO,2959.19,428.08,1604.19,20,10.00,1,1456214,0.00,0.00,0.00,0.00,69.00,0.00,836.89,2529.22,2777.22,4,2,2,1,1,1,0,1,1,7,4,6,1,0,2,0,0,0,0,20
15,CO,847,.00,847.00,1,0.00,0,6288463,0.00,0.00,0.00,0.00,69.00,0.00,0.00,887.44,887.44,3,1,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2
64,CO,1704.96,518.00,1704.96,18,0.00,0,6514500,0.00,0.00,0.00,0.00,69.00,179.00,812.48,2043.28,2043.28,7,4,3,0,0,0,0,1,1,8,8,8,5,0,3,0,0,0,0,32
41,CO,3547,798.00,2530.00,11,0.00,1,7216758,0.00,0.00,0.00,97.00,0.00,0.00,798.00,2670.37,3687.37,4,3,1,0,0,1,1,1,1,3,0,3,2,1,0,0,0,0,0,9
30,CO,1555,.00,236.00,46,0.00,0,7217176,177.00,0.00,69.00,118.00,118.00,0.00,946.80,3591.15,3907.15,7,7,0,0,1,1,0,0,0,14,8,6,7,4,21,0,0,0,0,60
27,CO,2561.71,2561.71,2561.71,16,0.00,0,7312272,59.00,0.00,0.00,59.00,138.00,0.00,2561.71,2561.71,2561.71,3,3,0,0,0,0,1,1,1,1,6,5,1,2,2,0,0,0,0,17
0,CO,146.95,.00,146.95,0,0.00,1,7334665,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.95,146.95,1,0,0,0,0,0,0,1,0,14,16,10,0,0,0,0,0,40,0,0
59,CO,3430.73,474.00,2092.00,0,0.00,1,7362590,556.00,0.00,0.00,0.00,0.00,0.00,1657.00,3275.00,4613.73,1,0,1,0,0,0,1,1,1,1,3,0,0,0,0,0,0,2,0,2
79,CO,7984.42,.00,2900.42,0,0.00,1,7365164,118.00,0.00,0.00,666.00,0.00,0.00,0.00,2900.42,7984.42,1,0,1,1,1,1,1,1,1,21,11,4,0,0,18,0,0,0,0,54
59,CO,4098,420.00,1582.00,0,0.00,1,7366670,587.00,138.00,565.00,118.00,207.00,0.00,420.00,1582.00,4098.00,1,0,1,1,0,0,0,1,1,3,4,2,1,0,0,0,0,1,0,9
65,CO,2062.85,200.90,818.85,0,0.00,1,7451451,149.00,159.00,0.00,159.00,179.00,179.00,379.90,997.85,2241.85,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2
37,CO,1184.49,58.80,785.49,101,0.00,0,7588845,0.00,0.00,0.00,0.00,0.00,0.00,233.49,1442.92,1917.10,7,7,0,0,0,1,1,0,0,2,1,2,1,2,3,0,0,0,0,11
24,CO,1566,439.00,1217.00,8,0.00,1,9336584,0.00,0.00,0.00,0.00,0.00,0.00,439.00,1217.00,1217.00,1,1,0,1,0,0,1,1,1,2,0,5,0,0,0,0,0,6,0,1
59,CO,1164.82,.00,656.82,85,0.00,1,10430648,0.00,0.00,0.00,590.00,0.00,0.00,468.00,1672.82,1672.82,5,5,0,0,1,1,0,0,0,3,1,2,0,0,0,0,0,0,0,6
63,CO,3366.46,484.94,2220.46,29,0.00,1,10478229,199.00,0.00,99.00,198.00,129.00,406.00,974.94,3132.84,3767.33,3,3,0,0,1,1,1,1,1,1,5,2,0,0,2,0,0,9,0,1
42,CO,4668.61,1608.28,2990.61,19,0.00,0,21221171,0.00,0.00,0.00,316.00,0.00,39.00,1608.28,2990.61,3949.61,2,2,0,0,1,1,0,1,1,4,2,6,0,1,3,0,0,16,0,0
29,CO,2717.81,835.56,2450.58,154,0.00,0,21223312,0.00,0.00,0.00,0.00,160.00,0.00,2735.56,11627.32,11942.87,2,2,0,0,0,0,0,1,0,6,1,2,0,1,4,0,0,14,0,0
67,CO,5267,.00,1505.00,7,0.00,1,22766974,0.00,324.00,200.00,0.00,138.00,0.00,578.00,2136.52,4133.12,5,3,2,0,1,1,1,1,0,0,3,0,0,0,0,0,0,0,0,3
45,CO,2451.01,6.02,799.01,23,0.00,1,22845374,153.08,149.00,48.40,59.00,0.00,0.00,876.93,2836.12,3403.12,5,2,3,0,0,1,1,1,0,2,3,4,1,2,5,0,0,0,0,17
43,CO,2262.84,1113.14,1453.84,12,0.00,1,22845641,0.00,0.00,0.00,95.00,0.00,0.00,1113.14,1453.84,1453.84,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2
26,CO,1316,409.00,1316.00,7,0.00,1,22845672,0.00,0.00,0.00,0.00,69.00,0.00,409.00,1316.00,1316.00,1,1,0,0,0,0,0,1,1,0,3,1,0,0,6,0,0,0,0,10
47,CO,3477.87,499.00,2051.77,12,0.00,1,22845888,0.00,338.00,298.00,59.00,0.00,0.00,998.00,3362.11,5162.35,3,2,1,0,0,0,1,1,1,1,2,2,3,2,1,0,0,0,0,11
33,CO,1216,559.00,1157.00,18,0.00,1,22846006,59.00,0.00,0.00,0.00,69.00,0.00,1972.88,2668.88,2668.88,4,4,0,0,0,0,0,1,1,6,3,0,3,2,3,0,0,0,0,17
54,CO,1396.22,140.23,966.76,44,0.00,1,22846592,59.00,138.00,0.00,723.00,0.00,0.00,1205.47,4413.06,4689.06,5,2,3,0,0,0,0,0,0,5,7,5,0,0,3,0,0,4,0,16
39,CO,2884.92,499.00,1647.92,21,0.00,1,22846691,0.00,0.00,79.00,59.00,138.00,0.00,1017.00,2613.92,2742.92,3,2,1,0,1,1,1,1,1,5,2,0,0,0,1,0,0,4,0,4
51,CO,1282,425.00,913.00,14,0.00,0,22846827,0.00,0.00,0.00,0.00,0.00,0.00,430.00,918.00,918.00,3,2,1,0,1,1,1,1,1,4,6,5,5,1,3,0,0,6,0,18
53,CO,7922.38,.00,2014.40,17,0.00,1,22846875,0.00,300.00,0.00,0.00,0.00,0.00,0.00,2014.40,2014.40,1,1,0,0,1,1,1,1,0,4,4,6,0,0,3,0,0,6,0,11
49,CO,14774.74,5361.12,9633.82,47,0.00,1,22847094,208.00,50.00,0.00,218.00,313.00,0.00,6193.30,10674.97,12648.31,6,2,4,0,1,1,1,1,1,7,6,1,0,0,1,0,0,4,0,11
40,CO,641,.00,641.00,3,0.00,1,22847160,0.00,0.00,0.00,0.00,0.00,0.00,0.00,641.00,641.00,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
39,CO,5299.22,2238.00,5057.47,14,0.00,1,22847495,0.00,0.00,0.00,149.00,351.00,0.00,2238.00,5057.47,5057.47,1,1,0,0,0,0,0,1,1,6,4,7,0,0,5,0,0,22,0,0
35,CO,1398.28,1259.28,1398.28,7,0.00,1,22847527,0.00,0.00,0.00,0.00,139.00,0.00,1259.28,1516.30,1516.30,2,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0
51,CO,752.14,.00,603.14,1,0.00,0,22847861,149.00,0.00,0.00,0.00,0.00,0.00,0.00,603.14,603.14,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2
54,CO,5902.61,4555.24,5902.61,0,0.00,1,22847877,0.00,0.00,0.00,0.00,207.00,0.00,4858.95,6225.35,6225.35,4,2,2,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,4
30,CO,578,49.00,578.00,6,0.00,1,22848047,0.00,0.00,0.00,0.00,0.00,0.00,49.00,578.00,578.00,2,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1
66,CO,5591.25,1010.95,2706.95,22,0.00,1,22848079,0.00,0.00,419.00,868.00,524.00,986.00,1010.95,2875.74,3442.04,3,3,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,5,0,0
56,CO,5636.55,1115.78,3576.78,22,0.00,0,22848512,0.00,0.00,0.00,316.00,0.00,0.00,2223.78,6920.23,8308.00,3,2,1,0,1,1,1,1,1,21,27,29,10,4,26,0,0,117,0,0
67,CO,4405.31,462.58,1839.71,13,0.00,1,22848546,295.00,0.00,0.00,0.00,0.00,0.00,462.58,1839.71,1839.71,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,0,0,0,0,7
39,CO,5689.54,3053.53,5689.54,32,0.00,1,22848798,0.00,0.00,0.00,124.00,0.00,0.00,4857.24,8692.25,8692.25,4,2,2,0,0,0,0,1,1,3,0,5,0,0,1,0,0,0,0,9
36,CO,1803.27,1047.00,1047.00,4,10.00,1,1457049,354.00,0.00,0.00,0.00,0.00,0.00,1047.00,1047.00,1142.00,1,1,0,1,0,0,0,0,1,0,2,4,1,0,1,0,0,0,0,8
42,CO,3991.43,839.50,3060.43,11,10.00,1,1458418,0.00,193.00,0.00,596.00,0.00,0.00,839.50,2602.43,3198.43,5,3,2,0,1,0,0,1,1,4,0,3,1,0,2,0,0,0,0,10
