Age,City,StateProvinceCode,PostalCode,CustomerLifetimeSpend,Customer1YearSpend,Customer3YearSpend,ThreeYearVisitCount,SkiLoyaltyIndexRating,IsWinterGuest,IsSummerGuest,FrontRangeMarket,Spend_Winter_2010,Household1YearSpend,Household3YearSpend,HouseholdLifetimeSpend,NumberOfHouseholdMembers,NumberOfAdults,NumberOfChildren,Pass_Winter_2010,January,February,March,April,November,December,Ski_Resort1,Ski_Resort2,Ski_Resort3,Ski_Resort4,Ski_Resort5,Pass_Winter_2011
59,Parker,CO,80134,1501.0,179.0,528.0,6.0,10.0,True,True,1.0,417.0,179.0,812.21,812.21,9.0,9.0,0.0,0,2,2,1,0,0,0,0,0,0,0,5,0
66,Arvada,CO,80007,826.0,0.0,0.0,0.0,0.0,True,True,1.0,407.0,0.0,0.0,0.0,4.0,2.0,2.0,1,2,0,7,0,0,0,0,0,0,0,9,0
28,Denver,CO,80228,479.0,0.0,0.0,4.0,0.0,True,True,1.0,59.0,0.0,964.04,964.04,4.0,4.0,0.0,1,1,0,0,0,0,2,0,0,0,0,3,0
63,Castle Rock,CO,80104,4164.76,0.0,1558.46,4.0,8.86,True,True,1.0,533.0,0.0,838.09,1604.87,4.0,4.0,0.0,0,2,3,3,0,2,4,0,0,0,0,14,1
70,Golden,CO,80401,3724.4,1128.0,1978.76,7.0,8.53,True,True,1.0,118.0,1128.0,1978.76,2768.4,1.0,1.0,0.0,0,0,2,0,0,0,0,0,0,0,0,2,1
31,Denver,CO,80202,879.26,0.0,0.0,0.0,0.0,True,True,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,0,0,1,0,0,0,0,0,3,0
28,Boulder,CO,80305,1303.47,0.0,0.0,3.0,0.0,True,True,1.0,0.0,110.68,509.68,2274.62,7.0,7.0,0.0,0,2,0,0,0,0,1,0,0,0,0,3,0
36,Lafayette,CO,80026,3232.0,1200.0,2316.0,11.0,4.96,True,True,1.0,59.0,1260.0,3494.0,3723.0,4.0,2.0,2.0,1,2,0,1,3,0,0,0,0,0,0,6,0
43,Winter Park,CO,80482,2616.82,65.06,857.04,28.0,0.0,True,True,0.0,0.0,65.06,808.04,1301.32,1.0,1.0,0.0,1,17,9,5,1,10,10,0,0,0,0,52,1
36,Golden,CO,80401,541.75,0.0,111.75,1.0,10.0,True,False,1.0,0.0,0.0,111.75,111.75,1.0,1.0,0.0,1,0,0,2,0,1,0,0,0,0,0,3,1
46,Boulder,CO,80302,1747.76,0.0,472.33,3.0,2.93,True,True,1.0,59.0,0.0,472.33,472.33,6.0,4.0,2.0,1,2,1,1,0,2,3,0,0,0,0,9,0
53,Arvada,CO,80007,3382.22,785.0,1582.0,9.0,10.0,True,True,1.0,413.0,785.0,1582.0,1749.0,2.0,2.0,0.0,0,0,5,0,2,0,0,0,0,0,0,7,1
57,Highlands Ranch,CO,80130,3298.75,526.33,1906.75,23.0,0.0,True,True,1.0,59.0,526.33,1906.75,2024.75,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1
64,Denver,CO,80210,9175.04,997.88,2825.56,18.0,10.0,True,True,1.0,118.0,997.88,2943.56,3089.84,3.0,3.0,0.0,0,0,0,0,2,0,0,0,0,0,0,2,1
49,Boulder,CO,80304,1007.0,99.0,99.0,30.0,10.0,True,True,1.0,0.0,1414.6,2852.52,3107.52,4.0,4.0,0.0,1,1,2,1,1,0,2,0,0,0,0,7,1
43,Parker,CO,80134,2390.0,0.0,0.0,0.0,0.0,True,True,1.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1,0,1,0,0,0,0,0,0,0,0,1,1
42,Denver,CO,80207,1388.08,644.94,1189.08,18.0,0.0,True,True,1.0,199.0,693.94,1238.08,1238.08,2.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
54,Evergreen,CO,80439,4343.6,41.89,48.5,19.0,10.0,True,True,1.0,600.0,1431.89,3918.57,4517.67,4.0,2.0,2.0,1,4,2,2,0,0,0,0,0,0,0,8,1
47,Denver,CO,80220,8179.89,2838.41,5301.42,28.0,0.0,True,True,1.0,249.0,3366.43,6224.06,7300.34,8.0,3.0,5.0,0,2,0,1,1,0,0,0,0,0,0,4,1
53,Boulder,CO,80303,13165.67,1597.0,2983.46,22.0,9.48,True,True,1.0,159.55,2330.27,3785.24,5295.07,6.0,4.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1
61,Boulder,CO,80305,779.05,603.14,603.14,3.0,3.3,True,True,1.0,149.0,634.21,634.21,634.21,7.0,7.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0
69,Denver,CO,80218,3313.03,930.11,1959.03,19.0,10.0,True,True,1.0,59.0,930.11,1959.03,2285.03,3.0,3.0,0.0,1,1,0,2,2,0,0,0,0,0,0,5,1
59,Loveland,CO,80537,1491.85,0.0,129.15,2.0,3.0,True,True,1.0,112.0,0.0,129.15,252.0,3.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1
45,Golden,CO,80403,4448.28,0.0,1190.28,7.0,0.0,True,True,1.0,59.0,0.0,1190.28,2047.28,4.0,2.0,2.0,1,4,1,1,0,0,0,0,0,0,0,6,1
48,Boulder,CO,80303,8987.53,1453.2,4722.53,38.0,9.45,True,True,1.0,257.0,1651.46,5151.45,5735.45,3.0,2.0,1.0,1,2,5,3,2,0,1,0,0,0,0,13,1
34,Denver,CO,80238,1196.26,179.0,471.25,4.0,6.5,True,True,1.0,118.0,179.0,471.25,620.25,2.0,2.0,0.0,1,4,3,0,1,2,1,0,0,0,0,11,0
42,Lone Tree,CO,80124,12674.17,4273.21,9556.7,61.0,0.0,True,True,1.0,616.0,4613.25,10631.3,10919.96,4.0,2.0,2.0,0,2,1,2,1,0,2,0,0,0,0,8,1
68,Denver,CO,80207,1545.24,89.7,281.33,29.0,10.0,True,True,1.0,0.0,1095.98,3121.96,3298.96,3.0,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1
62,Niwot,CO,80503,258.66,0.0,88.66,27.0,10.0,True,True,1.0,50.0,1024.29,2247.94,3175.94,4.0,3.0,1.0,0,5,4,5,3,1,2,0,0,0,0,20,0
43,Denver,CO,80211,3744.29,0.0,2091.78,4.0,0.0,True,True,1.0,149.0,0.0,2091.78,2091.78,1.0,1.0,0.0,0,1,1,1,0,0,0,0,0,0,0,3,1
26,Fort Collins,CO,80528,1326.21,0.0,778.21,4.0,0.0,True,False,1.0,118.0,0.0,785.19,785.19,3.0,3.0,0.0,1,0,0,0,0,1,3,0,0,0,0,4,0
63,Boulder,CO,80305,3215.39,768.25,1760.39,15.0,8.1,True,True,1.0,59.0,768.25,1760.39,1839.39,2.0,2.0,0.0,1,4,2,3,0,1,7,0,0,0,0,17,1
33,Littleton,CO,80123,877.0,0.0,459.0,1.0,0.0,True,False,1.0,59.0,0.0,459.0,459.0,3.0,2.0,1.0,1,0,0,1,0,0,2,0,0,0,0,3,0
37,Aurora,CO,80016,986.0,0.0,0.0,0.0,10.0,True,False,1.0,59.0,0.0,0.0,0.0,1.0,1.0,0.0,1,3,1,2,0,0,0,0,0,0,0,6,1
53,Winter Park,CO,80482,1127.5,599.0,619.5,8.0,10.0,True,True,0.0,0.0,599.0,619.5,619.5,1.0,1.0,0.0,0,4,6,3,1,0,0,0,0,0,0,14,0
40,Arvada,CO,80005,3834.0,577.63,1782.0,30.0,0.0,True,True,1.0,444.0,950.71,2768.8,3589.85,4.0,2.0,2.0,1,1,3,2,0,0,7,0,0,0,0,13,0
75,Denver,CO,80209,497.0,0.0,0.0,0.0,0.0,True,True,1.0,118.0,0.0,0.0,0.0,6.0,4.0,2.0,1,15,6,5,12,0,4,0,0,0,0,42,1
60,Englewood,CO,80111,1505.0,150.0,628.0,14.0,4.16,True,True,1.0,0.0,150.0,1071.0,1191.0,4.0,4.0,0.0,1,0,0,3,1,0,0,0,0,0,0,4,1
66,Granby,CO,80446,4632.83,997.88,2922.83,17.0,0.0,True,True,0.0,177.0,997.88,3551.83,4089.83,3.0,2.0,1.0,0,0,3,0,0,0,0,0,0,0,0,3,0
32,Arvada,CO,80005,6152.48,1152.59,4397.1,18.0,7.8,True,True,1.0,177.0,1152.59,4397.1,4508.48,3.0,3.0,0.0,1,0,1,0,1,1,4,0,0,0,0,7,1
62,Englewood,CO,80113,3150.37,0.0,389.0,1.0,0.0,True,True,1.0,118.0,0.0,389.0,389.0,4.0,4.0,0.0,0,2,0,0,0,0,0,0,0,0,0,2,1
23,Boulder,CO,80303,478.0,0.0,419.0,11.0,0.0,True,True,1.0,59.0,1626.5,3660.5,5086.5,5.0,5.0,0.0,0,1,2,0,0,0,4,0,0,0,0,7,0
56,Winter Park,CO,80482,3040.8,0.0,171.8,7.0,0.0,True,True,0.0,177.0,0.0,171.8,1428.8,2.0,2.0,0.0,0,0,3,0,0,0,1,0,0,0,0,4,1
33,Winter Park,CO,80482,811.67,404.0,793.0,4.0,0.0,True,False,0.0,0.0,404.0,793.0,793.0,1.0,1.0,0.0,0,0,2,1,0,0,0,0,0,0,0,3,0
40,Broomfield,CO,80020,657.0,0.0,0.0,5.0,10.0,True,True,1.0,149.0,199.0,829.2,987.2,4.0,2.0,2.0,1,2,1,1,0,0,0,0,0,0,0,4,0
82,Fraser,CO,80442,5442.42,1500.68,3834.88,15.0,10.0,True,True,0.0,118.0,1512.78,5737.98,6559.98,2.0,2.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,1
44,Denver,CO,80210,7848.33,3194.14,4532.18,24.0,0.0,True,True,1.0,298.0,3207.8,4612.18,5915.78,5.0,2.0,3.0,0,4,0,2,1,0,0,0,0,0,0,7,1
56,Golden,CO,80401,4417.05,1554.76,3205.05,23.0,8.8,True,True,1.0,417.0,1387.8,4368.8,4515.8,4.0,4.0,0.0,0,0,0,0,1,1,1,0,0,0,0,3,0
35,Fraser,CO,80442,378.39,40.0,70.0,27.0,9.35,True,False,0.0,184.0,260.23,409.23,525.42,4.0,3.0,1.0,0,5,5,6,8,3,2,0,0,0,0,29,1
75,Wheat Ridge,CO,80033,4117.43,431.64,1292.43,30.0,0.0,True,True,1.0,696.0,431.64,1292.43,2364.43,4.0,4.0,0.0,0,1,0,9,0,0,0,0,0,0,0,10,1
53,Denver,CO,80210,5310.35,0.0,2185.0,7.0,10.0,True,True,1.0,118.0,0.0,2185.0,2622.0,2.0,2.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,1
48,Denver,CO,80210,3071.95,399.0,1825.95,12.0,0.0,True,True,1.0,59.0,399.0,1426.95,1825.95,2.0,1.0,1.0,1,2,2,1,1,0,3,0,0,0,0,9,1
39,Denver,CO,80211,4206.13,0.0,640.0,2.0,3.22,True,True,1.0,0.0,0.0,640.0,1629.33,4.0,3.0,1.0,1,0,2,3,0,1,2,0,0,0,0,8,1
36,Littleton,CO,80120,835.0,0.0,0.0,0.0,0.0,True,True,1.0,277.0,0.0,0.0,0.0,2.0,2.0,0.0,1,5,1,0,0,0,0,0,0,0,0,6,0
58,Longmont,CO,80503,2071.48,1126.48,1384.48,10.0,10.0,True,True,1.0,118.0,1573.48,1831.48,1831.48,8.0,5.0,3.0,1,1,0,0,0,0,4,0,0,0,0,5,0
31,Arvada,CO,80002,2080.02,0.0,1010.02,4.0,0.0,True,True,1.0,0.0,728.0,1738.02,1738.02,1.0,1.0,0.0,1,2,2,4,1,1,4,0,0,0,0,14,0
41,Centennial,CO,80016,2345.25,0.0,2345.25,16.0,0.0,True,True,1.0,0.0,0.0,2345.25,4948.25,4.0,4.0,0.0,0,2,2,1,0,0,1,0,0,0,0,6,0
37,Boulder,CO,80303,1335.02,876.08,876.08,4.0,10.0,True,True,1.0,199.0,707.08,876.08,1087.02,4.0,4.0,0.0,0,1,1,0,0,0,0,0,0,0,0,2,0
71,Boulder,CO,80304,3417.01,638.94,1444.85,9.0,10.0,True,True,1.0,308.0,638.94,1444.85,1444.85,2.0,2.0,0.0,0,1,1,1,2,0,1,0,0,0,0,6,1
53,Littleton,CO,80129,7290.26,1028.0,1295.0,7.0,10.0,True,True,1.0,0.0,1089.44,2497.9,6252.99,5.0,4.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0
46,Fort Collins,CO,80525,4449.69,1928.0,2782.0,8.0,10.0,True,True,1.0,0.0,1928.0,1952.38,3299.07,5.0,3.0,2.0,1,0,0,0,0,0,1,0,0,0,0,1,0
61,Sedalia,CO,80135,3626.76,199.0,2273.34,48.0,0.0,True,True,1.0,0.0,1271.55,4470.85,5087.85,7.0,6.0,1.0,1,7,9,9,7,5,3,0,0,0,0,40,0
46,Aurora,CO,80016,4089.0,0.0,1232.0,4.0,10.0,True,True,1.0,0.0,0.0,706.88,1302.88,4.0,2.0,2.0,1,3,0,0,1,0,2,0,0,0,0,6,1
60,Parker,CO,80138,5144.56,469.0,1332.22,12.0,10.0,True,True,1.0,139.0,469.0,1332.22,1401.22,3.0,3.0,0.0,0,1,1,1,0,0,2,0,0,0,0,5,0
52,Boulder,CO,80304,1518.38,0.0,159.0,4.0,5.08,True,True,1.0,118.0,0.0,161.23,161.23,2.0,1.0,1.0,0,2,0,0,0,0,0,0,0,0,0,2,1
59,Littleton,CO,80120,3057.46,512.54,2000.46,20.0,10.0,True,True,1.0,139.0,711.54,3059.42,3059.42,4.0,4.0,0.0,0,2,1,2,0,0,0,0,0,0,0,5,1
53,Denver,CO,80220,7622.9,918.36,3233.16,26.0,10.0,True,True,1.0,174.0,1024.9,3392.47,4957.47,4.0,2.0,2.0,1,3,1,0,0,0,1,0,0,0,0,5,1
67,Boulder,CO,80304,3039.6,975.16,1437.6,19.0,10.0,True,True,1.0,236.0,1887.57,4109.83,4410.24,8.0,7.0,1.0,0,0,0,0,0,0,4,0,0,0,0,4,1
44,Boulder,CO,80303,5323.11,998.0,4645.31,26.0,10.0,True,True,1.0,298.0,1039.08,4473.13,5761.53,6.0,4.0,2.0,0,1,0,0,0,0,2,0,0,0,0,3,0
28,Englewood,CO,80111,9136.0,542.0,1916.0,0.0,0.0,0,0,80402,0.0,542.0,1916.0,9136.0,1.0,0.0,1.0,1,1,0,1,0,0,2,0,0,0,0,4,0
34,Boulder,CO,80305,3168.4,661.11,1798.11,9.0,8.91,True,True,1.0,0.0,661.11,1798.11,1798.11,1.0,1.0,0.0,1,5,3,3,0,2,6,0,0,0,0,19,1
50,Denver,CO,80246,5037.94,3678.94,3678.94,8.0,3.01,True,True,1.0,112.0,3678.94,3678.94,3678.94,4.0,2.0,2.0,1,0,1,0,0,0,0,0,0,0,0,1,1
31,Fort Collins,CO,80521,1696.96,439.0,479.96,12.0,10.0,True,True,1.0,0.0,439.0,479.96,558.96,1.0,1.0,0.0,1,5,0,2,1,0,3,0,0,0,0,11,1
70,Boulder,CO,80302,578.0,0.0,0.0,0.0,0.0,False,True,1.0,149.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,2,0,0,0,0,2,1
33,Berthoud,CO,80513,2936.0,0.0,1038.0,31.0,10.0,True,True,1.0,0.0,2494.7,8813.17,9991.95,5.0,4.0,1.0,1,5,7,3,2,3,8,0,0,0,0,28,1
32,Littleton,CO,80126,1212.0,0.0,0.0,0.0,0.0,True,True,1.0,295.0,0.0,0.0,497.0,3.0,3.0,0.0,1,0,8,2,0,0,4,0,0,0,0,14,1
42,Broomfield,CO,80021,5503.21,703.29,3052.71,20.0,0.0,True,True,1.0,361.0,926.29,3334.71,3481.71,5.0,2.0,3.0,0,1,2,1,1,0,0,0,0,0,0,5,0
50,Littleton,CO,80122,2595.58,0.0,606.58,9.0,0.0,True,True,1.0,0.0,0.0,2163.58,2163.58,7.0,5.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,1
43,Louisville,CO,80027,6232.25,1132.34,3396.25,15.0,10.0,True,True,1.0,118.0,1163.41,2590.64,3447.64,5.0,1.0,4.0,1,6,4,0,0,1,6,0,0,0,0,17,1
49,Littleton,CO,80124,1693.34,1013.82,1405.34,12.0,7.09,True,True,1.0,139.0,690.79,1518.05,1518.05,4.0,2.0,2.0,0,0,2,2,1,0,0,0,0,0,0,5,0
32,Denver,CO,80210,2350.02,450.09,1241.02,15.0,0.0,True,True,1.0,0.0,450.09,2658.02,3027.02,2.0,2.0,0.0,1,0,0,1,1,1,1,0,0,0,0,4,1
48,Greenwood Village,CO,80111,4613.26,358.0,1959.66,16.0,6.73,True,True,1.0,447.0,0.0,1988.59,2435.59,3.0,2.0,1.0,0,0,0,2,0,2,0,0,0,0,0,4,0
28,Littleton,CO,80127,637.0,0.0,0.0,0.0,0.0,True,True,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1
49,Denver,CO,80226,11054.72,1405.91,5093.72,54.0,0.0,True,True,1.0,583.0,1469.14,7069.99,7406.1,4.0,2.0,2.0,0,2,1,0,0,0,0,0,0,0,0,3,1
46,Golden,CO,80403,6622.98,2205.24,5348.98,31.0,10.0,True,True,1.0,298.0,3207.22,7675.77,8116.89,6.0,4.0,2.0,0,0,0,1,0,1,1,0,0,0,0,3,1
30,Denver,CO,80209,1302.09,1161.54,1302.09,18.0,10.0,True,True,1.0,0.0,1938.54,2679.09,2679.09,4.0,4.0,0.0,0,2,2,2,1,0,1,0,0,0,0,8,0
66,Fort Collins,CO,80528,1550.96,843.96,1491.96,9.0,10.0,True,True,1.0,59.0,869.93,1517.93,1517.93,3.0,3.0,0.0,0,2,0,2,0,2,3,0,0,0,0,9,0
58,Denver,CO,80223,3327.83,474.0,1332.0,13.0,10.0,True,True,1.0,139.0,474.0,1332.0,1556.67,3.0,2.0,1.0,1,5,5,3,2,0,6,0,0,0,0,21,1
56,Denver,CO,80209,6555.84,1421.7,3446.84,13.0,0.0,True,True,1.0,149.0,1558.26,2905.4,3904.4,4.0,4.0,0.0,1,0,2,2,0,0,0,0,0,0,0,4,1
40,Highlands Ranch,CO,80129,855.0,298.0,496.0,3.0,10.0,True,True,1.0,0.0,447.0,725.0,923.0,2.0,2.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0
56,Denver,CO,80234,2493.0,439.0,439.0,5.0,0.0,True,True,1.0,0.0,878.0,2763.0,2921.0,2.0,2.0,0.0,1,2,2,1,0,3,4,0,0,0,0,12,1
32,Denver,CO,80246,1651.52,433.54,1205.22,11.0,7.61,True,True,1.0,59.0,962.48,2668.5,2668.5,2.0,2.0,0.0,1,2,8,0,0,0,6,0,0,0,0,16,0
57,Frisco,CO,80443,1636.0,599.0,969.0,4.0,0.0,True,True,0.0,199.0,599.0,969.0,1018.0,2.0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0
35,Boulder,CO,80304,1192.0,0.0,896.0,7.0,10.0,True,True,1.0,59.0,517.0,1995.69,2232.69,3.0,3.0,0.0,0,5,0,1,0,0,4,0,0,0,0,10,0
46,Littleton,CO,80128,5610.7,916.2,2480.56,30.0,10.0,True,True,1.0,30.0,1021.61,2710.24,2710.24,4.0,2.0,2.0,0,4,3,2,1,2,1,0,0,0,0,13,0
28,Loveland,CO,80537,389.0,0.0,0.0,1.0,0.0,True,False,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,5,4,2,2,2,4,0,0,0,0,19,1
24,Parker,CO,80134,525.21,26.21,26.21,10.0,10.0,True,True,1.0,0.0,742.21,1696.21,2976.21,6.0,6.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1
62,Fort Collins,CO,80524,2819.7,807.74,1596.06,6.0,0.0,True,True,1.0,298.0,976.0,2009.79,2246.79,5.0,5.0,0.0,0,0,2,0,0,1,0,0,0,0,0,3,0
40,Denver,CO,80249,3502.0,409.0,1803.0,6.0,10.0,True,True,1.0,0.0,409.0,1803.0,2040.0,1.0,1.0,0.0,1,0,0,0,0,0,10,0,0,0,0,10,1
19,Boulder,CO,80302,1473.41,319.0,578.28,0.0,6.03,True,True,1.0,0.0,2426.78,12754.06,16752.99,6.0,6.0,0.0,0,9,3,5,3,3,11,0,0,0,0,34,0
37,Louisville,CO,80027,927.0,0.0,0.0,1.0,10.0,True,True,1.0,59.0,1198.0,1198.0,1198.0,3.0,3.0,0.0,1,0,0,0,0,0,3,0,0,0,0,3,0
61,Boulder,CO,80304,5555.52,498.94,1994.52,15.0,10.0,True,True,1.0,177.0,498.94,3104.52,3311.52,3.0,3.0,0.0,0,1,1,0,1,0,0,0,0,0,0,3,1
61,Boulder,CO,80304,4377.76,546.64,1918.76,30.0,10.0,True,True,1.0,477.0,745.64,2505.35,2742.75,5.0,5.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1
30,Unknown,CO,80402,713.0,0.0,0.0,0.0,0.0,True,False,0.0,354.0,0.0,0.0,0.0,2.0,2.0,0.0,1,6,0,0,0,0,4,0,0,0,0,10,0
66,Trinidad,CO,81082,4181.18,499.0,2289.18,15.0,0.0,True,True,0.0,0.0,499.0,2289.18,2708.18,3.0,3.0,0.0,1,5,1,4,0,0,4,0,0,0,0,14,1
66,Aurora,CO,80015,1466.95,551.12,968.95,13.0,8.1,True,True,1.0,0.0,551.12,968.95,1117.95,2.0,2.0,0.0,1,1,1,2,1,0,0,0,0,0,0,5,1
32,Winter Park,CO,80482,1803.0,439.0,1217.0,8.0,0.0,True,True,0.0,59.0,828.0,2364.0,2364.0,2.0,2.0,0.0,0,2,3,6,2,3,7,0,0,0,0,23,1
54,Frederick,CO,80504,2085.99,677.0,1442.23,30.0,0.0,True,True,1.0,298.0,718.88,2600.6,2600.6,3.0,2.0,1.0,0,2,0,1,0,0,0,0,0,0,0,3,0
43,Lafayette,CO,80026,2294.88,498.94,1129.88,14.0,0.0,True,True,1.0,0.0,1088.41,2167.35,2316.35,4.0,3.0,1.0,1,4,3,3,1,0,2,0,0,0,0,13,0
30,Fraser,CO,80442,594.0,399.0,399.0,1.0,0.0,True,False,0.0,100.0,399.0,399.0,399.0,1.0,1.0,0.0,0,5,6,3,0,1,4,0,0,0,0,19,0
60,Berthoud,CO,80513,5572.06,59.19,1002.06,47.0,8.6,True,True,1.0,159.0,2440.51,5879.96,9051.87,6.0,4.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,1
48,Arvada,CO,80004,6742.32,1335.0,4106.12,23.0,10.0,True,True,1.0,289.32,1335.0,4832.27,4914.15,5.0,3.0,2.0,0,2,0,1,0,0,1,0,0,0,0,4,1
76,Denver,CO,80215,1299.15,0.0,0.0,0.0,10.0,True,True,1.0,298.0,0.0,0.0,0.0,2.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0
66,Windsor,CO,80550,2972.78,575.61,1526.05,23.0,10.0,True,True,1.0,0.0,575.61,1107.05,1753.05,1.0,1.0,0.0,0,2,1,2,1,1,4,0,0,0,0,11,1
65,Littleton,CO,80122,712.06,46.06,46.06,6.0,10.0,True,True,1.0,139.0,654.82,1283.82,1730.82,4.0,2.0,2.0,0,1,0,0,1,0,2,0,0,0,0,4,1
41,Colorado Springs,CO,80920,1981.28,196.28,1210.28,9.0,10.0,True,True,0.0,0.0,376.95,1776.31,1776.31,4.0,2.0,2.0,0,0,2,1,0,0,0,0,0,0,0,3,0
52,Fort Collins,CO,80524,2972.27,509.0,1491.46,43.0,10.0,True,True,1.0,0.0,5290.41,8932.21,9876.21,3.0,2.0,1.0,0,1,0,0,0,0,2,0,0,0,0,3,1
50,Golden,CO,80401,7799.66,1187.0,3657.0,5.0,10.0,True,True,1.0,0.0,1187.0,3673.57,4172.57,4.0,2.0,2.0,1,2,0,0,0,0,0,0,0,0,0,2,1
58,Fraser,CO,80442,964.24,114.29,941.04,99.0,10.0,True,True,0.0,0.0,114.29,941.04,946.75,3.0,3.0,0.0,0,11,4,6,8,6,12,0,0,0,0,47,0
42,Littleton,CO,80129,5340.95,831.48,1712.28,9.0,8.41,True,True,1.0,357.0,867.97,2014.45,4210.0,5.0,2.0,3.0,1,1,1,2,0,0,1,0,0,0,0,5,0
50,Louisville,CO,80027,6757.96,0.0,2682.86,14.0,10.0,True,True,1.0,59.0,69.34,2859.26,4324.26,4.0,2.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,1
47,Denver,CO,80206,7395.82,3099.28,3996.86,21.0,0.0,True,True,1.0,0.0,2208.63,4272.21,5848.07,8.0,5.0,3.0,0,0,1,1,0,0,1,0,0,0,0,3,1
51,Littleton,CO,80130,1374.0,0.0,0.0,0.0,0.0,False,True,1.0,149.0,0.0,0.0,0.0,4.0,3.0,1.0,1,0,3,0,0,0,0,0,0,0,0,3,0
53,Evergreen,CO,80439,2774.09,0.0,0.0,4.0,10.0,True,True,1.0,1179.0,754.14,754.14,1109.14,7.0,5.0,2.0,1,6,8,0,0,1,2,0,0,0,0,17,0
54,Fort Collins,CO,80526,20099.79,1616.19,9134.66,33.0,0.0,True,True,1.0,0.0,1998.51,10187.09,13768.27,7.0,5.0,2.0,1,2,1,1,0,4,3,0,0,0,0,11,1
48,Littleton,CO,80121,1045.2,135.06,517.49,31.0,10.0,True,True,1.0,0.0,1550.74,2766.62,3064.62,5.0,4.0,1.0,0,9,2,3,1,0,1,0,0,0,0,16,0
23,Boulder,CO,80304,1038.0,549.0,549.0,2.0,8.33,True,True,1.0,0.0,549.0,549.0,778.0,6.0,6.0,0.0,0,0,3,0,0,0,0,0,0,0,0,3,0
43,Arvada,CO,80007,13035.56,2649.26,7548.79,75.0,10.0,True,True,1.0,64.0,2924.53,8228.31,10999.29,4.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,0,1,1
65,Denver,CO,80229,4066.53,0.0,2170.78,18.0,10.0,True,True,1.0,59.0,0.0,2170.78,2639.39,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1
24,Littleton,CO,80123,538.0,0.0,0.0,0.0,0.0,True,True,1.0,159.0,0.0,0.0,0.0,4.0,3.0,1.0,0,0,1,0,1,0,0,0,0,0,0,2,1
73,Tabernash,CO,80478,1061.0,25.0,25.0,3.0,0.0,True,True,0.0,0.0,25.0,25.0,323.0,2.0,2.0,0.0,1,0,0,2,0,0,0,0,0,0,0,2,0
79,Winter Park,CO,80482,7984.42,0.0,2900.42,0.0,0.0,0,0,80402,118.0,0.0,2900.42,7984.42,1.0,0.0,1.0,1,18,14,13,1,10,20,0,0,0,0,76,1
41,Englewood,CO,80111,730.3,0.0,0.0,0.0,10.0,True,True,1.0,118.0,0.0,0.0,0.0,3.0,2.0,1.0,1,0,1,0,1,0,0,0,0,0,0,2,0
54,Arvada,CO,80003,1770.97,0.0,864.68,5.0,10.0,True,True,1.0,318.0,0.0,884.9,1330.9,2.0,1.0,1.0,0,1,1,0,2,0,0,0,0,0,0,4,0
54,Denver,CO,80228,1791.64,0.0,966.64,10.0,10.0,True,True,1.0,278.0,0.0,966.64,1165.64,2.0,1.0,1.0,0,0,0,0,0,0,2,0,0,0,0,2,0
40,Denver,CO,80226,2156.24,199.4,1700.24,11.0,10.0,True,False,1.0,208.0,221.52,2818.65,3066.65,5.0,2.0,3.0,0,0,1,0,2,0,0,0,0,0,0,3,0
42,Denver,CO,80227,1321.14,1172.14,1172.14,2.0,10.0,True,True,1.0,149.0,1172.14,1172.14,1172.14,8.0,5.0,3.0,0,3,0,0,0,0,2,0,0,0,0,5,0
66,Morrison,CO,80465,2881.45,480.84,1479.45,15.0,10.0,True,True,1.0,208.0,480.84,1479.45,1597.45,2.0,2.0,0.0,0,2,2,1,0,0,0,0,0,0,0,5,1
59,Fort Collins,CO,80525,736.58,539.44,616.58,8.0,10.0,True,True,1.0,353.33,539.44,616.58,616.58,2.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0
