Age,City,StateProvinceCode,PostalCode,CustomerLifetimeSpend,Customer1YearSpend,Customer3YearSpend,IsDeleted,ThreeYearVisitCount,SkiAbility,NearestMajorAirportCode,SkiLoyaltyIndexRating,IsWinterGuest,IsSummerGuest,FrontRangeMarket,CustId,Spend_Winter_2010,Spend_Winter_2011,Spend_Winter_2012,Spend_Winter_2013,Spend_Winter_2014,Spend_Winter_2015,Household1YearSpend,Household3YearSpend,HouseholdLifetimeSpend,HouseholdIncome,NumberOfHouseholdMembers,NumberOfAdults,NumberOfChildren,HouseholdCreateDate,Pass_Winter_2010,Pass_Winter_2011,Pass_Winter_2012,Pass_Winter_2013,Pass_Winter_2014,Pass_Winter_2015,January,February,March,April,November,December,Ski_Resort1,Ski_Resort2,Ski_Resort3,Ski_Resort4,Ski_Resort5
67,Greeley,CO,80634,992.1,12.10,71.10,False,23,NULL,DEN,10.00,True,True,1,1706714,295.00,207.00,0.00,59.00,0.00,0.00,983.30,2964.69,3131.69,NULL,3,3,0,2015-09-02 11:38:17.000,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,5
53,Denver,CO,80219,2954.75,.00,1153.75,False,9,NULL,DEN,0.00,True,True,1,1884836,341.15,69.00,447.00,517.00,537.00,0.00,0.00,1224.75,1224.75,NULL,3,2,1,2015-09-02 11:38:17.000,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,4
13,Centennial,CO,80121,1909.1,124.61,220.10,False,57,NULL,DEN,0.00,True,True,1,1958318,0.00,200.00,0.00,0.00,0.00,0.00,1484.12,10356.01,13339.05,NULL,4,2,2,2015-09-02 11:38:17.000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
28,Lafayette,CO,80026,3164,469.00,1872.00,False,25,NULL,DEN,0.00,True,True,1,1140169,59.00,129.00,79.00,236.00,199.00,0.00,668.00,2270.00,2497.00,NULL,2,2,0,2016-04-14 05:00:07.000,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
61,Fort Collins,CO,80524,16815.11,3019.94,9391.22,False,90,NULL,DEN,0.00,True,True,1,1803780,189.45,386.00,750.00,236.00,345.00,19.50,198.00,198.00,198.00,NULL,NULL,NULL,NULL,2015-09-02 11:38:17.000,1,1,1,1,1,1,12,3,3,1,0,8,0,0,0,0,27
46,Golden,CO,80403,2514.75,.00,1491.64,False,19,NULL,DEN,10.00,True,True,1,1175297,59.00,0.00,200.00,0.00,483.00,0.00,98.00,5002.23,5498.27,NULL,4,2,2,2015-09-02 11:38:17.000,0,0,1,1,0,0,2,4,0,1,0,0,0,0,0,0,7
58,Boulder,CO,80302,15670.91,1676.82,5691.91,False,36,NULL,DEN,10.00,True,True,1,1980373,0.00,269.00,0.00,517.00,276.00,607.00,3564.82,9324.96,9403.96,NULL,7,7,0,2015-09-02 11:38:17.000,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
50,Broomfield,CO,80023,7239.08,900.48,3034.22,False,21,NULL,DEN,10.00,True,True,1,1202516,53.32,0.00,0.00,118.00,138.00,0.00,1354.41,4950.31,6034.31,NULL,5,2,3,2015-09-02 11:38:17.000,1,1,1,1,1,1,4,2,3,1,2,1,0,0,0,0,13
43,Denver,CO,80238,2796,.00,101.00,False,1,NULL,DEN,10.00,True,True,1,1352142,345.00,596.00,0.00,0.00,0.00,0.00,0.00,101.00,101.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,0,0,0,0,4,0,1,1,1,2,0,0,0,0,9
36,Winter Park,CO,80482,5668,299.00,5268.00,False,5,NULL,DEN,0.00,True,True,0,2121907,0.00,0.00,0.00,0.00,0.00,0.00,299.00,5268.00,5537.00,NULL,1,1,0,2015-09-02 11:38:17.000,0,0,0,0,1,0,5,2,1,1,1,7,0,0,0,0,17
26,Winter Park,CO,80482,2439.5,.00,2139.37,False,22,NULL,DEN,0.00,True,True,0,1131636,0.00,0.00,0.00,0.00,0.00,0.00,60.00,2335.59,2655.33,NULL,3,3,0,2015-09-02 11:38:17.000,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,4
48,Lyons,CO,80540,7541.13,14.13,3151.44,False,24,NULL,DEN,10.00,True,True,1,1771683,354.00,318.00,0.00,0.00,0.00,0.00,14.13,3203.82,6205.30,NULL,3,2,1,2015-09-02 11:38:17.000,0,0,1,1,1,1,0,0,0,6,0,0,0,0,0,0,6
27,Oak Creek,CO,80467,377,.00,.00,False,24,NULL,DEN,10.00,True,True,0,1275148,0.00,69.00,0.00,0.00,0.00,0.00,3646.65,6178.62,8272.62,NULL,15,13,2,2016-06-04 03:00:07.000,1,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,6
42,Denver,CO,80232,208.58,49.00,59.58,False,7,NULL,DEN,4.80,True,True,1,1279201,0.00,0.00,149.00,0.00,0.00,0.00,49.00,59.58,59.58,NULL,2,1,1,2015-09-02 11:38:17.000,0,0,0,0,0,0,2,2,1,3,0,3,0,0,0,0,11
47,Brighton,CO,80602,2803.27,18.79,212.27,False,20,NULL,DEN,10.00,True,True,1,1104703,59.00,0.00,0.00,0.00,138.00,0.00,1397.79,3393.39,4750.55,NULL,8,3,5,2015-09-02 11:38:17.000,0,1,1,0,0,0,0,2,1,2,0,3,0,0,0,0,8
36,Louisville,CO,80027,1832,.00,159.00,False,2,NULL,DEN,10.00,True,True,1,1645303,59.00,69.00,0.00,159.00,0.00,0.00,0.00,159.00,159.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,4
34,Denver,CO,80209,389,.00,389.00,False,1,NULL,DEN,0.00,True,True,1,1131493,0.00,0.00,298.00,0.00,0.00,0.00,0.00,389.00,389.00,NULL,1,1,0,2015-11-05 05:00:06.000,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,6
27,Fort Collins,CO,80525,1628,420.00,1018.00,False,7,NULL,DEN,0.00,True,True,1,22847507,0.00,200.00,0.00,0.00,0.00,0.00,420.00,1018.00,1018.00,NULL,1,1,0,2016-08-13 03:00:09.000,0,1,0,0,1,1,3,1,0,1,0,2,0,0,0,0,7
63,Denver,CO,80210,5849.88,559.50,2747.47,False,35,NULL,DEN,10.00,True,True,1,1281766,118.00,0.00,149.00,385.00,248.00,0.00,1607.68,4034.59,4710.83,NULL,6,4,2,2016-04-04 05:00:07.000,0,1,1,1,1,1,0,0,0,0,0,2,0,0,0,0,2
30,Boulder,CO,80305,689.72,.00,.00,False,2,NULL,DEN,1.67,True,True,1,1446732,177.00,0.00,0.00,0.00,0.00,0.00,579.00,579.00,579.00,NULL,5,5,0,2015-09-02 11:38:17.000,1,0,0,0,0,0,2,1,1,0,0,4,0,0,0,0,8
60,Denver,CO,80222,8755.87,890.94,2484.87,False,21,NULL,DEN,9.28,True,True,1,1665134,236.00,138.00,385.00,413.00,345.00,0.00,890.94,2484.87,3647.87,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,0,4,0,0,0,0,0,0,0,4
45,Denver,CO,80222,4231.69,336.00,2152.69,False,14,NULL,DEN,0.00,True,True,1,1268069,385.00,174.12,1193.50,118.00,138.00,238.00,336.00,2291.63,4225.63,NULL,5,3,2,2015-09-02 11:38:17.000,0,0,0,1,1,0,0,6,1,0,0,0,0,0,0,0,7
45,Denver,CO,80224,2947.04,673.92,2580.04,False,21,NULL,DEN,10.00,True,True,1,1985451,149.00,0.00,218.00,149.00,0.00,358.00,1699.23,3456.35,3674.35,NULL,3,2,1,2016-03-03 05:00:06.000,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,4
50,Fort Collins,CO,80525,2240.75,578.00,1664.75,False,12,NULL,DEN,10.00,True,True,1,1845374,358.00,0.00,0.00,0.00,0.00,0.00,598.09,2554.87,3152.87,NULL,5,2,3,2015-09-02 11:38:17.000,0,0,0,0,1,1,2,1,2,1,0,0,0,0,0,0,6
59,Littleton,CO,80127,8234.39,1317.00,3864.39,False,26,NULL,DEN,9.54,True,True,1,1738473,59.00,483.00,0.00,118.00,0.00,0.00,1326.87,3896.69,4043.69,NULL,3,3,0,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1
61,Broomfield,CO,80020,2626,.00,440.00,False,1,NULL,DEN,0.00,True,True,1,2135647,118.00,0.00,0.00,0.00,0.00,0.00,0.00,440.00,900.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,1,1,0,0,3,1,0,2,0,2,0,0,0,0,8
25,Hudson,CO,80642,965,.00,.00,False,0,NULL,DEN,10.00,True,True,1,1713212,118.00,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,4,4,0,2015-09-18 07:00:05.000,1,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,5
24,Loveland,CO,80537,2025.29,.00,241.29,False,4,NULL,DEN,10.00,True,True,1,2120330,118.00,69.00,0.00,118.00,118.00,0.00,0.00,241.29,241.29,NULL,4,4,0,2016-06-04 03:00:07.000,1,1,0,0,0,0,4,3,1,1,0,4,0,0,0,0,13
31,Denver,CO,80209,1175.75,.00,.00,False,0,NULL,DEN,10.00,True,True,1,1952384,0.00,338.00,298.00,0.00,0.00,0.00,0.00,0.00,298.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,6
27,Fort Collins,CO,80526,476.99,50.00,182.99,False,3,NULL,DEN,0.00,True,True,1,1440941,59.00,0.00,0.00,0.00,0.00,50.00,50.00,182.99,182.99,NULL,1,1,0,2015-09-02 11:38:17.000,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,4
31,Brighton,CO,80602,2642.84,.00,1115.84,False,10,NULL,DEN,10.00,True,True,1,2173251,118.00,100.00,0.00,59.00,69.00,0.00,0.00,1115.84,1604.84,NULL,3,3,0,2015-09-02 11:38:17.000,1,1,0,1,1,1,1,0,1,0,2,2,0,0,0,0,6
61,Parker,CO,80134,2106.85,419.00,1080.85,False,8,NULL,DEN,0.00,True,True,1,1528097,59.00,0.00,0.00,0.00,0.00,0.00,419.00,1080.85,1359.85,NULL,2,2,0,2015-09-02 11:38:17.000,1,1,1,1,1,1,2,0,1,0,0,1,0,0,0,0,4
26,Fort Collins,CO,80524,1953.86,44.00,44.00,False,1,NULL,DEN,0.00,True,True,1,1510785,0.00,0.00,0.00,0.00,0.00,0.00,44.00,44.00,276.86,NULL,2,2,0,2015-09-18 07:00:05.000,1,1,1,0,0,0,1,0,0,1,0,3,0,0,0,0,5
28,Denver,CO,80203,1090.1,191.10,660.10,False,3,NULL,DEN,10.00,True,True,1,1957150,0.00,0.00,0.00,0.00,0.00,179.00,382.20,851.20,851.20,NULL,2,2,0,2015-09-02 11:38:17.000,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2
30,Lakewood,CO,80228,928,.00,439.00,False,3,NULL,DEN,7.48,True,True,1,2132355,59.00,0.00,0.00,0.00,0.00,0.00,0.00,439.00,439.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,3
63,Golden,CO,80403,2722.16,.00,395.16,False,5,NULL,DEN,7.08,True,True,1,1570029,444.00,0.00,447.00,585.00,0.00,0.00,0.00,644.16,644.16,NULL,6,6,0,2015-09-02 11:38:17.000,1,1,0,0,0,0,2,3,7,1,0,0,0,0,0,0,13
58,Evergreen,CO,80439,4699.76,784.29,2416.76,False,11,NULL,DEN,0.00,True,True,1,1986991,416.00,319.72,228.00,503.00,248.00,358.00,784.29,2267.76,2564.76,NULL,4,3,1,2015-09-02 11:38:17.000,0,1,1,1,1,1,4,1,2,3,0,0,0,0,0,0,10
34,Louisville,CO,80027,2902,518.00,1376.00,False,7,NULL,DEN,0.00,True,True,1,2109650,59.00,0.00,0.00,0.00,0.00,0.00,518.00,957.00,1376.00,NULL,2,1,1,2015-09-02 11:38:17.000,1,1,1,1,1,1,1,2,0,0,0,2,0,0,0,0,5
47,Denver,CO,80228,3850.27,1019.00,3083.27,False,13,NULL,DEN,10.00,True,True,1,1256121,398.00,0.00,0.00,0.00,0.00,0.00,1074.25,3179.52,3179.52,NULL,2,2,0,2015-09-02 11:38:17.000,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,0,4
53,Granby,CO,80446,6383,.00,2218.00,False,13,NULL,DEN,0.00,True,True,0,2241821,413.00,0.00,0.00,531.00,0.00,0.00,1118.00,3336.00,3436.00,NULL,2,2,0,2016-06-04 03:00:07.000,1,1,1,1,1,0,9,4,11,5,5,7,0,0,0,0,41
71,Denver,CO,80209,4751.18,592.78,2582.13,False,31,NULL,DEN,10.00,True,True,1,2066264,177.00,138.00,562.00,236.00,335.00,0.00,592.78,2582.13,3195.89,NULL,4,4,0,2015-09-02 11:38:17.000,0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,3
41,Broomfield,CO,80020,1026,.00,.00,False,0,NULL,DEN,0.00,True,True,1,1439739,59.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,0,0,0,0,4,1,0,0,0,3,0,0,0,0,8
34,Golden,CO,80403,2344.5,.00,198.00,False,17,NULL,DEN,10.00,True,True,1,2177018,214.00,0.00,429.00,159.00,0.00,0.00,145.00,900.30,1426.30,NULL,2,2,0,2015-09-02 11:38:17.000,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3
48,Aurora,CO,80010,2900.78,553.30,1465.78,False,17,NULL,DEN,10.00,True,True,1,1445312,59.00,0.00,0.00,0.00,0.00,0.00,553.30,1465.78,1514.78,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
51,Golden,CO,80401,3201.1,469.00,1428.81,False,13,NULL,DEN,10.00,True,True,1,1743030,295.00,69.00,79.00,0.00,69.00,0.00,469.00,1428.81,1556.81,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,1,1,1,1,8,8,6,5,2,15,0,0,0,0,44
74,Winter Park,CO,80482,0,.00,.00,False,10,NULL,DEN,0.00,True,False,0,2124097,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.00,NULL,5,5,0,2015-09-02 11:38:17.000,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
59,Denver,CO,80210,3013.07,420.00,1400.74,False,17,NULL,DEN,7.89,True,True,1,1605286,236.00,0.00,0.00,0.00,0.00,0.00,420.00,1400.74,1540.07,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,0,4,0,0,0,0,0,0,0,4
36,Arvada,CO,80002,3670.01,1797.81,2862.01,False,21,NULL,DEN,10.00,True,True,1,1452434,0.00,0.00,0.00,0.00,69.00,0.00,2440.15,4100.38,5087.27,NULL,5,2,3,2015-09-02 11:38:17.000,1,0,1,0,1,1,1,1,2,0,0,2,0,0,0,0,6
31,Lafayette,CO,80026,3471.28,2472.50,2629.50,False,6,NULL,DEN,9.25,True,True,1,2012132,59.00,0.00,0.00,0.00,0.00,0.00,2472.50,2629.50,2629.50,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3
51,Denver,CO,80206,10174.38,25.06,3036.38,False,24,NULL,DEN,10.00,True,True,1,1970695,30.00,0.00,0.00,0.00,0.00,0.00,2546.05,7799.69,8624.69,NULL,5,2,3,2015-09-02 11:38:17.000,1,1,1,1,1,0,2,2,1,2,0,2,0,0,0,0,9
50,Littleton,CO,80126,3218.76,.00,.00,False,2,NULL,DEN,3.46,True,True,1,1522810,149.00,149.00,149.00,447.00,0.00,0.00,0.00,59.00,523.40,NULL,4,2,2,2015-09-02 11:38:17.000,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,3
43,Louisville,CO,80027,3887.75,41.00,1962.75,False,23,NULL,DEN,10.00,True,True,1,1890784,0.00,0.00,0.00,59.00,0.00,0.00,1588.94,3801.70,4818.70,NULL,5,3,2,2016-04-03 05:00:06.000,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,3
47,Niwot,CO,80503,5912.54,1432.25,3494.67,False,11,NULL,DEN,10.00,True,True,1,1794477,0.00,0.00,0.00,128.00,0.00,0.00,1432.25,3494.67,3494.67,NULL,3,2,1,2015-09-02 11:38:17.000,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
14,Lone Tree,CO,80124,679.73,170.43,463.15,False,83,NULL,DEN,0.00,True,True,1,1437174,0.00,0.00,0.00,0.00,0.00,0.00,2410.95,8001.33,8795.85,NULL,5,3,2,2015-09-02 11:38:17.000,1,0,1,0,0,0,6,4,8,2,0,7,0,0,0,0,27
59,Parker,CO,80134,1501,179.00,528.00,False,6,NULL,DEN,10.00,True,True,1,1058927,417.00,447.00,0.00,0.00,0.00,179.00,179.00,812.21,812.21,NULL,9,9,0,2015-09-02 11:38:17.000,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,5
66,Arvada,CO,80007,826,.00,.00,False,0,NULL,DEN,0.00,True,True,1,1302988,407.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,4,2,2,2015-09-02 11:38:17.000,1,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,9
28,Denver,CO,80228,479,.00,.00,False,4,NULL,DEN,0.00,True,True,1,1574775,59.00,0.00,0.00,0.00,0.00,0.00,0.00,964.04,964.04,NULL,4,4,0,2015-09-02 11:38:17.000,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3
63,Castle Rock,CO,80104,4164.76,.00,1558.46,False,4,NULL,DEN,8.86,True,True,1,2157330,533.00,69.00,0.00,0.00,0.00,0.00,0.00,838.09,1604.87,NULL,4,4,0,2015-09-02 11:38:17.000,0,1,1,1,1,0,2,3,3,0,2,4,0,0,0,0,14
70,Golden,CO,80401,3724.4,1128.00,1978.76,False,7,NULL,DEN,8.53,True,True,1,1536587,118.00,0.00,0.00,0.00,239.00,0.00,1128.00,1978.76,2768.40,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,2
31,Denver,CO,80202,879.26,.00,.00,False,0,NULL,DEN,0.00,True,True,1,1990572,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,3
28,Boulder,CO,80305,1303.47,.00,.00,False,3,NULL,DEN,0.00,True,True,1,22849840,0.00,0.00,69.00,0.00,0.00,0.00,110.68,509.68,2274.62,NULL,7,7,0,2015-09-02 11:38:17.000,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,3
36,Lafayette,CO,80026,3232,1200.00,2316.00,False,11,NULL,DEN,4.96,True,True,1,1444837,59.00,0.00,229.00,0.00,0.00,0.00,1260.00,3494.00,3723.00,NULL,4,2,2,2015-09-02 11:38:17.000,1,0,0,0,1,1,2,0,1,3,0,0,0,0,0,0,6
43,Winter Park,CO,80482,2616.82,65.06,857.04,False,28,NULL,DEN,0.00,True,True,0,2259946,0.00,0.00,0.00,0.00,0.00,0.00,65.06,808.04,1301.32,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,0,1,0,0,17,9,5,1,10,10,0,0,0,0,52
36,Golden,CO,80401,541.75,.00,111.75,False,1,NULL,DEN,10.00,True,False,1,1769502,0.00,0.00,0.00,12.00,0.00,0.00,0.00,111.75,111.75,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3
46,Boulder,CO,80302,1747.76,.00,472.33,False,3,NULL,DEN,2.93,True,True,1,1673172,59.00,149.00,0.00,0.00,0.00,0.00,0.00,472.33,472.33,NULL,6,4,2,2015-09-02 11:38:17.000,1,0,1,0,0,0,2,1,1,0,2,3,0,0,0,0,9
53,Arvada,CO,80007,3382.22,785.00,1582.00,False,9,NULL,DEN,10.00,True,True,1,1987014,413.00,0.00,79.00,0.00,0.00,0.00,785.00,1582.00,1749.00,NULL,2,2,0,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,5,0,2,0,0,0,0,0,0,7
57,Highlands Ranch,CO,80130,3298.75,526.33,1906.75,False,23,NULL,DEN,0.00,True,True,1,1801381,59.00,0.00,69.00,177.00,276.00,0.00,526.33,1906.75,2024.75,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
64,Denver,CO,80210,9175.04,997.88,2825.56,False,18,NULL,DEN,10.00,True,True,1,1702675,118.00,69.00,0.00,59.00,0.00,0.00,997.88,2943.56,3089.84,NULL,3,3,0,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,2
49,Boulder,CO,80304,1007,99.00,99.00,False,30,NULL,DEN,10.00,True,True,1,2218907,0.00,0.00,0.00,0.00,0.00,99.00,1414.60,2852.52,3107.52,NULL,4,4,0,2015-09-02 11:38:17.000,1,1,0,0,0,0,1,2,1,1,0,2,0,0,0,0,7
43,Parker,CO,80134,2390,.00,.00,False,0,NULL,DEN,0.00,True,True,1,1957482,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,5,3,2,2015-09-02 11:38:17.000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
42,Denver,CO,80207,1388.08,644.94,1189.08,False,18,NULL,DEN,0.00,True,True,1,2162285,199.00,0.00,0.00,149.00,318.00,146.00,693.94,1238.08,1238.08,NULL,2,2,0,2016-04-08 05:00:06.000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
54,Evergreen,CO,80439,4343.6,41.89,48.50,False,19,NULL,DEN,10.00,True,True,1,2077771,600.00,0.00,0.00,0.00,0.00,0.00,1431.89,3918.57,4517.67,NULL,4,2,2,2016-02-10 05:00:07.000,1,1,1,0,0,0,4,2,2,0,0,0,0,0,0,0,8
47,Denver,CO,80220,8179.89,2838.41,5301.42,False,28,NULL,DEN,0.00,True,True,1,2248582,249.00,307.00,141.00,236.00,69.00,0.00,3366.43,6224.06,7300.34,NULL,8,3,5,2015-09-02 11:38:17.000,0,1,1,1,1,1,2,0,1,1,0,0,0,0,0,0,4
53,Boulder,CO,80303,13165.67,1597.00,2983.46,False,22,NULL,DEN,9.48,True,True,1,1396496,159.55,43.77,0.00,59.00,69.00,0.00,2330.27,3785.24,5295.07,NULL,6,4,2,2015-09-02 11:38:17.000,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
61,Boulder,CO,80305,779.05,603.14,603.14,False,3,NULL,DEN,3.30,True,True,1,1630945,149.00,0.00,0.00,0.00,0.00,0.00,634.21,634.21,634.21,NULL,7,7,0,2015-09-02 11:38:17.000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
69,Denver,CO,80218,3313.03,930.11,1959.03,False,19,NULL,DEN,10.00,True,True,1,1583935,59.00,0.00,79.00,118.00,0.00,0.00,930.11,1959.03,2285.03,NULL,3,3,0,2015-09-02 11:38:17.000,1,1,1,1,1,1,1,0,2,2,0,0,0,0,0,0,5
59,Loveland,CO,80537,1491.85,.00,129.15,False,2,NULL,DEN,3.00,True,True,1,1088911,112.00,138.00,0.00,0.00,0.00,0.00,0.00,129.15,252.00,NULL,3,2,1,2015-09-02 11:38:17.000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
45,Golden,CO,80403,4448.28,.00,1190.28,False,7,NULL,DEN,0.00,True,True,1,1970718,59.00,0.00,0.00,0.00,0.00,0.00,0.00,1190.28,2047.28,NULL,4,2,2,2015-09-02 11:38:17.000,1,1,1,1,1,0,4,1,1,0,0,0,0,0,0,0,6
48,Boulder,CO,80303,8987.53,1453.20,4722.53,False,38,NULL,DEN,9.45,True,True,1,1744925,257.00,265.00,103.92,177.00,0.00,0.00,1651.46,5151.45,5735.45,NULL,3,2,1,2015-09-02 11:38:17.000,1,1,1,1,1,1,2,5,3,2,0,1,0,0,0,0,13
34,Denver,CO,80238,1196.26,179.00,471.25,False,4,NULL,DEN,6.50,True,True,1,1789897,118.00,0.00,0.00,208.00,159.00,179.00,179.00,471.25,620.25,NULL,2,2,0,2015-09-02 11:38:17.000,1,0,0,0,0,0,4,3,0,1,2,1,0,0,0,0,11
42,Lone Tree,CO,80124,12674.17,4273.21,9556.70,False,61,NULL,DEN,0.00,True,True,1,2115418,616.00,0.00,0.00,59.00,0.00,0.00,4613.25,10631.30,10919.96,NULL,4,2,2,2015-09-02 11:38:17.000,0,1,1,1,1,1,2,1,2,1,0,2,0,0,0,0,8
68,Denver,CO,80207,1545.24,89.70,281.33,False,29,NULL,DEN,10.00,True,True,1,1079210,0.00,0.00,0.00,59.00,0.00,0.00,1095.98,3121.96,3298.96,NULL,3,3,0,2015-09-02 11:38:17.000,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
62,Niwot,CO,80503,258.66,.00,88.66,False,27,NULL,DEN,10.00,True,True,1,1225971,50.00,50.00,50.00,50.00,0.00,0.00,1024.29,2247.94,3175.94,NULL,4,3,1,2015-09-02 11:38:17.000,0,0,0,1,0,0,5,4,5,3,1,2,0,0,0,0,20
43,Denver,CO,80211,3744.29,.00,2091.78,False,4,NULL,DEN,0.00,True,True,1,1491449,149.00,367.00,149.00,720.00,0.00,0.00,0.00,2091.78,2091.78,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3
26,Fort Collins,CO,80528,1326.21,.00,778.21,False,4,NULL,DEN,0.00,True,False,1,1976486,118.00,0.00,0.00,0.00,69.00,0.00,0.00,785.19,785.19,NULL,3,3,0,2015-09-02 11:38:17.000,1,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,4
63,Boulder,CO,80305,3215.39,768.25,1760.39,False,15,NULL,DEN,8.10,True,True,1,1406649,59.00,0.00,79.00,0.00,0.00,0.00,768.25,1760.39,1839.39,NULL,2,2,0,2015-09-02 11:38:17.000,1,1,1,1,1,1,4,2,3,0,1,7,0,0,0,0,17
33,Littleton,CO,80123,877,.00,459.00,False,1,NULL,DEN,0.00,True,False,1,2152441,59.00,0.00,0.00,0.00,0.00,0.00,0.00,459.00,459.00,NULL,3,2,1,2015-09-02 11:38:17.000,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,3
37,Aurora,CO,80016,986,.00,.00,False,0,NULL,DEN,10.00,True,False,1,1953263,59.00,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,0,0,0,0,3,1,2,0,0,0,0,0,0,0,6
53,Winter Park,CO,80482,1127.5,599.00,619.50,False,8,NULL,DEN,10.00,True,True,0,1445146,0.00,0.00,0.00,0.00,0.00,0.00,599.00,619.50,619.50,NULL,1,1,0,2015-09-02 11:38:17.000,0,0,0,0,0,1,4,6,3,1,0,0,0,0,0,0,14
40,Arvada,CO,80005,3834,577.63,1782.00,False,30,NULL,DEN,0.00,True,True,1,1815158,444.00,0.00,860.00,118.00,345.00,358.00,950.71,2768.80,3589.85,NULL,4,2,2,2015-10-02 07:00:05.000,1,0,1,0,1,1,1,3,2,0,0,7,0,0,0,0,13
75,Denver,CO,80209,497,.00,.00,False,0,NULL,DEN,0.00,True,True,1,1924738,118.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,6,4,2,2015-09-02 11:38:17.000,1,1,0,0,0,0,15,6,5,12,0,4,0,0,0,0,42
